Zeit                    	USER1           
               0        	           3,825
            0,01        	           2,655
            0,02        	           3,045
            0,03        	           3,095
            0,04        	            2,67
            0,05        	           2,615
            0,06        	            4,08
            0,07        	            4,08
            0,08        	             3,2
            0,09        	           3,635
             0,1        	            3,66
            0,11        	           3,745
            0,12        	            4,06
            0,13        	           4,045
            0,14        	            4,15
            0,15        	           4,425
            0,16        	             4,1
            0,17        	            4,43
            0,18        	            3,99
            0,19        	            4,09
             0,2        	           3,555
            0,21        	            3,95
            0,22        	            3,38
            0,23        	            3,68
            0,24        	           3,995
            0,25        	            4,11
            0,26        	           4,405
            0,27        	            4,62
            0,28        	           4,335
            0,29        	            4,19
             0,3        	            3,77
            0,31        	            4,65
            0,32        	           4,945
            0,33        	             4,5
            0,34        	            3,91
            0,35        	            4,32
            0,36        	            4,63
            0,37        	            4,29
            0,38        	           4,165
            0,39        	           3,765
             0,4        	            4,16
            0,41        	           4,605
            0,42        	            5,01
            0,43        	           4,525
            0,44        	            4,15
            0,45        	            3,93
            0,46        	           4,625
            0,47        	            5,32
            0,48        	           5,725
            0,49        	           5,135
             0,5        	            4,69
            0,51        	            5,29
            0,52        	            5,17
            0,53        	            5,02
            0,54        	           4,715
            0,55        	           4,445
            0,56        	            5,25
            0,57        	            5,59
            0,58        	           4,755
            0,59        	           5,335
             0,6        	           5,655
            0,61        	           5,005
            0,62        	           4,455
            0,63        	            4,86
            0,64        	           4,725
            0,65        	            5,37
            0,66        	             4,9
            0,67        	            4,55
            0,68        	            5,29
            0,69        	           5,845
             0,7        	           5,175
            0,71        	            4,89
            0,72        	           4,485
            0,73        	           4,955
            0,74        	            4,53
            0,75        	            5,26
            0,76        	            5,65
            0,77        	            5,29
            0,78        	           4,975
            0,79        	            4,54
             0,8        	            5,73
            0,81        	            5,07
            0,82        	            4,88
            0,83        	            4,66
            0,84        	            5,22
            0,85        	            5,68
            0,86        	            5,58
            0,87        	            5,36
            0,88        	            5,71
            0,89        	             4,5
             0,9        	            5,25
            0,91        	           5,735
            0,92        	            5,06
            0,93        	           5,735
            0,94        	            5,16
            0,95        	            5,02
            0,96        	            4,55
            0,97        	            5,17
            0,98        	           5,375
            0,99        	            5,69
               1        	           5,405
            1,01        	           5,105
            1,02        	            4,87
            1,03        	            4,46
            1,04        	            4,83
            1,05        	           5,225
            1,06        	            5,62
            1,07        	            5,39
            1,08        	           4,975
            1,09        	            4,63
             1,1        	           4,735
            1,11        	           5,215
            1,12        	            5,45
            1,13        	             5,6
            1,14        	           5,105
            1,15        	            4,69
            1,16        	            4,61
            1,17        	            5,24
            1,18        	            5,67
            1,19        	            5,12
             1,2        	            4,88
            1,21        	            4,45
            1,22        	            5,03
            1,23        	            5,32
            1,24        	            5,72
            1,25        	            5,33
            1,26        	            5,01
            1,27        	           4,555
            1,28        	            5,13
            1,29        	           5,385
             1,3        	            5,43
            1,31        	           4,905
            1,32        	           4,525
            1,33        	            4,77
            1,34        	            5,22
            1,35        	            5,75
            1,36        	           5,305
            1,37        	            5,05
            1,38        	            4,49
            1,39        	            4,75
             1,4        	           5,225
            1,41        	           5,775
            1,42        	            5,11
            1,43        	           4,535
            1,44        	            4,93
            1,45        	           5,365
            1,46        	            5,72
            1,47        	           5,205
            1,48        	            4,87
            1,49        	            4,92
             1,5        	            5,42
            1,51        	            5,32
            1,52        	           4,885
            1,53        	            4,49
            1,54        	           5,205
            1,55        	           5,855
            1,56        	            4,91
            1,57        	            5,46
            1,58        	            4,54
            1,59        	            5,64
             1,6        	            4,71
            1,61        	            5,18
            1,62        	            5,22
            1,63        	           4,975
            1,64        	           5,375
            1,65        	            4,45
            1,66        	            5,32
            1,67        	           5,205
            1,68        	            4,95
            1,69        	           5,685
             1,7        	           4,745
            1,71        	           5,065
            1,72        	           5,295
            1,73        	           4,525
            1,74        	            5,77
            1,75        	           4,835
            1,76        	           5,045
            1,77        	            5,29
            1,78        	            4,48
            1,79        	            5,38
             1,8        	            5,09
            1,81        	            4,86
            1,82        	            5,76
            1,83        	            4,49
            1,84        	           5,225
            1,85        	             5,3
            1,86        	           4,935
            1,87        	            5,69
            1,88        	            4,91
            1,89        	           5,075
             1,9        	           5,335
            1,91        	            4,57
            1,92        	           5,685
            1,93        	           5,105
            1,94        	           5,045
            1,95        	            5,47
            1,96        	           4,505
            1,97        	            5,67
            1,98        	           5,125
            1,99        	           4,895
               2        	            5,69
            2,01        	            4,77
            2,02        	            5,15
            2,03        	            5,35
            2,04        	            4,54
            2,05        	           5,735
            2,06        	           5,075
            2,07        	            4,87
            2,08        	           5,705
            2,09        	             4,8
             2,1        	            5,02
            2,11        	            5,42
            2,12        	           4,575
            2,13        	            5,06
            2,14        	            5,44
            2,15        	            4,55
            2,16        	           5,135
            2,17        	           5,425
            2,18        	            4,41
            2,19        	             5,4
             2,2        	           5,205
            2,21        	            4,91
            2,22        	           5,505
            2,23        	            4,46
            2,24        	            5,21
            2,25        	           5,455
            2,26        	           4,455
            2,27        	            5,35
            2,28        	            5,29
            2,29        	           4,545
             2,3        	            4,94
            2,31        	           5,645
            2,32        	            5,28
            2,33        	             4,5
            2,34        	            5,22
            2,35        	            5,74
            2,36        	           5,025
            2,37        	           4,485
            2,38        	            5,16
            2,39        	            5,73
             2,4        	           4,995
            2,41        	             4,5
            2,42        	            5,17
            2,43        	           5,725
            2,44        	            5,05
            2,45        	           4,575
            2,46        	            5,27
            2,47        	           5,555
            2,48        	           4,765
            2,49        	            5,03
             2,5        	           5,745
            2,51        	            5,02
            2,52        	           4,525
            2,53        	           5,275
            2,54        	           5,475
            2,55        	           4,845
            2,56        	           4,895
            2,57        	            5,37
            2,58        	            5,33
            2,59        	            4,84
             2,6        	           5,045
            2,61        	           5,615
            2,62        	           5,055
            2,63        	           4,505
            2,64        	           5,305
            2,65        	            5,79
            2,66        	            5,06
            2,67        	           4,465
            2,68        	             5,3
            2,69        	           5,395
             2,7        	           4,925
            2,71        	           4,845
            2,72        	           5,445
            2,73        	           5,255
            2,74        	            4,54
            2,75        	           5,215
            2,76        	            5,75
            2,77        	            4,83
            2,78        	            4,98
            2,79        	           5,415
             2,8        	            5,45
            2,81        	           4,865
            2,82        	           4,545
            2,83        	            5,23
            2,84        	           5,735
            2,85        	            5,01
            2,86        	            4,47
            2,87        	            5,35
            2,88        	           5,635
            2,89        	            4,73
             2,9        	            4,79
            2,91        	            5,72
            2,92        	           4,995
            2,93        	           4,625
            2,94        	           5,285
            2,95        	           5,735
            2,96        	            4,82
            2,97        	            5,14
            2,98        	            5,72
            2,99        	            5,04
               3        	           4,465
            3,01        	           5,285
            3,02        	           5,725
            3,03        	            5,11
            3,04        	           4,645
            3,05        	           5,105
            3,06        	           5,705
            3,07        	            4,94
            3,08        	           4,765
            3,09        	            5,35
             3,1        	            5,25
            3,11        	            4,56
            3,12        	            5,15
            3,13        	            5,75
            3,14        	            4,86
            3,15        	            4,94
            3,16        	             5,7
            3,17        	           4,945
            3,18        	           4,815
            3,19        	           5,385
             3,2        	            5,15
            3,21        	           4,485
            3,22        	            5,37
            3,23        	           5,295
            3,24        	            4,59
            3,25        	           5,215
            3,26        	            5,71
            3,27        	             4,9
            3,28        	           4,695
            3,29        	            5,65
             3,3        	            4,91
            3,31        	            4,69
            3,32        	           5,805
            3,33        	           4,965
            3,34        	            4,39
            3,35        	            5,38
            3,36        	           5,205
            3,37        	            3,78
            3,38        	            4,59
            3,39        	            4,57
             3,4        	            3,83
            3,41        	           4,535
            3,42        	            4,52
            3,43        	            3,82
            3,44        	           4,485
            3,45        	            4,97
            3,46        	            4,15
            3,47        	           4,535
            3,48        	           4,875
            3,49        	            3,98
             3,5        	            4,24
            3,51        	           4,965
            3,52        	           4,305
            3,53        	            3,75
            3,54        	            4,52
            3,55        	           4,815
            3,56        	           3,685
            3,57        	           4,595
            3,58        	            3,72
            3,59        	            2,99
             3,6        	            3,77
            3,61        	           4,265
            3,62        	           3,065
            3,63        	           3,725
            3,64        	           4,095
            3,65        	            3,37
            3,66        	           3,455
            3,67        	           4,235
            3,68        	           3,405
            3,69        	            3,45
             3,7        	            4,18
            3,71        	            3,46
            3,72        	           3,085
            3,73        	           3,865
            3,74        	            3,73
            3,75        	           3,065
            3,76        	            3,89
            3,77        	           3,815
            3,78        	            3,01
            3,79        	            3,76
             3,8        	           3,375
            3,81        	            2,61
            3,82        	            2,95
            3,83        	            3,46
            3,84        	            2,63
            3,85        	           2,305
            3,86        	            3,09
            3,87        	            3,06
            3,88        	           2,285
            3,89        	             2,7
             3,9        	            3,48
            3,91        	           2,505
            3,92        	            2,71
            3,93        	            3,44
            3,94        	           2,695
            3,95        	           2,655
            3,96        	            3,53
            3,97        	            2,62
            3,98        	           2,445
            3,99        	            3,47
               4        	           2,775
            4,01        	           1,795
            4,02        	           2,795
            4,03        	           2,025
            4,04        	           1,865
            4,05        	            2,69
            4,06        	           1,855
            4,07        	            2,15
            4,08        	           2,865
            4,09        	           2,055
             4,1        	            2,04
            4,11        	             2,9
            4,12        	           1,985
            4,13        	           1,795
            4,14        	           2,475
            4,15        	           2,105
            4,16        	           1,785
            4,17        	           2,785
            4,18        	            2,03
            4,19        	             1,9
             4,2        	           2,445
            4,21        	           2,325
            4,22        	           1,645
            4,23        	            1,85
            4,24        	           2,105
            4,25        	            1,14
            4,26        	             1,8
            4,27        	            2,16
            4,28        	            1,13
            4,29        	            1,72
             4,3        	           2,095
            4,31        	             1,1
            4,32        	            1,86
            4,33        	            1,69
            4,34        	            1,15
            4,35        	            1,93
            4,36        	           1,555
            4,37        	           1,415
            4,38        	             2,2
            4,39        	           1,495
             4,4        	            1,22
            4,41        	            1,68
            4,42        	            1,86
            4,43        	           1,195
            4,44        	            1,99
            4,45        	            1,49
            4,46        	            1,43
            4,47        	            2,16
            4,48        	             1,3
            4,49        	            1,62
             4,5        	            2,08
            4,51        	            1,14
            4,52        	           1,675
            4,53        	           1,835
            4,54        	            0,98
            4,55        	           1,915
            4,56        	            1,38
            4,57        	            1,56
            4,58        	           1,775
            4,59        	            0,98
             4,6        	            1,83
            4,61        	            1,92
            4,62        	            0,96
            4,63        	            1,86
            4,64        	           1,605
            4,65        	            0,99
            4,66        	           2,215
            4,67        	             1,3
            4,68        	            1,59
            4,69        	            2,12
             4,7        	            1,14
            4,71        	           1,665
            4,72        	           2,165
            4,73        	            1,35
            4,74        	           1,695
            4,75        	           1,955
            4,76        	           0,895
            4,77        	            1,85
            4,78        	           1,485
            4,79        	           1,265
             4,8        	            2,12
            4,81        	            1,29
            4,82        	           1,395
            4,83        	            2,18
            4,84        	            0,89
            4,85        	           1,845
            4,86        	           1,805
            4,87        	            0,99
            4,88        	            1,85
            4,89        	           1,355
             4,9        	           1,365
            4,91        	            2,23
            4,92        	           1,335
            4,93        	           1,575
            4,94        	            1,97
            4,95        	            0,98
            4,96        	           1,775
            4,97        	             1,5
            4,98        	            1,27
            4,99        	            2,13
               5        	           1,065
            5,01        	            1,73
            5,02        	           1,645
            5,03        	            0,93
            5,04        	            1,85
            5,05        	           1,435
            5,06        	            1,13
            5,07        	           2,225
            5,08        	            1,36
            5,09        	             1,6
             5,1        	            1,81
            5,11        	            0,96
            5,12        	            2,04
            5,13        	            1,52
            5,14        	           1,545
            5,15        	           2,185
            5,16        	            1,01
            5,17        	           1,785
            5,18        	            1,45
            5,19        	           1,225
             5,2        	            2,15
            5,21        	            1,31
            5,22        	           1,735
            5,23        	           1,615
            5,24        	           0,955
            5,25        	            2,14
            5,26        	             1,4
            5,27        	           1,555
            5,28        	           2,285
            5,29        	           1,315
             5,3        	           1,645
            5,31        	            2,14
            5,32        	           1,365
            5,33        	           1,635
            5,34        	           2,075
            5,35        	            1,26
            5,36        	            1,61
            5,37        	           1,975
            5,38        	            1,03
            5,39        	           1,725
             5,4        	            1,73
            5,41        	            0,99
            5,42        	           1,725
            5,43        	            1,46
            5,44        	           1,085
            5,45        	            2,02
            5,46        	            1,48
            5,47        	            1,68
            5,48        	            2,06
            5,49        	           1,005
             5,5        	           1,885
            5,51        	            1,34
            5,52        	           1,445
            5,53        	            2,18
            5,54        	           1,475
            5,55        	            1,29
            5,56        	            2,31
            5,57        	           0,955
            5,58        	           1,785
            5,59        	           1,555
             5,6        	            1,31
            5,61        	             2,2
            5,62        	           1,385
            5,63        	            1,31
            5,64        	           2,205
            5,65        	            1,38
            5,66        	           1,615
            5,67        	           1,705
            5,68        	           0,815
            5,69        	            2,29
             5,7        	           1,515
            5,71        	           1,425
            5,72        	           2,165
            5,73        	            0,98
            5,74        	           1,805
            5,75        	           1,485
            5,76        	           1,665
            5,77        	           1,755
            5,78        	            1,06
            5,79        	            2,16
             5,8        	            1,29
            5,81        	            1,78
            5,82        	            1,45
            5,83        	             1,3
            5,84        	           2,135
            5,85        	            1,13
            5,86        	            1,72
            5,87        	            1,42
            5,88        	           1,655
            5,89        	           1,925
             5,9        	            1,02
            5,91        	             2,2
            5,92        	           1,315
            5,93        	           1,785
            5,94        	            1,58
            5,95        	           1,335
            5,96        	           2,205
            5,97        	            1,08
            5,98        	             2,2
            5,99        	            1,37
               6        	           1,435
            6,01        	            2,21
            6,02        	            0,97
            6,03        	           1,865
            6,04        	            1,44
            6,05        	            1,76
            6,06        	           1,815
            6,07        	            1,46
            6,08        	             2,2
            6,09        	           1,575
             6,1        	           2,385
            6,11        	            1,92
            6,12        	           1,975
            6,13        	             2,7
            6,14        	           1,455
            6,15        	             2,7
            6,16        	           1,795
            6,17        	            2,29
            6,18        	            2,15
            6,19        	           1,715
             6,2        	            2,73
            6,21        	             1,8
            6,22        	           2,365
            6,23        	            1,91
            6,24        	            1,92
            6,25        	           2,795
            6,26        	            1,48
            6,27        	            2,45
            6,28        	            1,91
            6,29        	           2,115
             6,3        	           2,995
            6,31        	           1,985
            6,32        	           2,935
            6,33        	           2,365
            6,34        	           2,815
            6,35        	           2,545
            6,36        	           2,825
            6,37        	            2,88
            6,38        	            1,92
            6,39        	           2,935
             6,4        	           2,405
            6,41        	            2,56
            6,42        	            2,88
            6,43        	           2,055
            6,44        	            3,21
            6,45        	            2,37
            6,46        	           2,835
            6,47        	           2,485
            6,48        	           2,655
            6,49        	           2,815
             6,5        	           2,435
            6,51        	           3,845
            6,52        	           2,995
            6,53        	            3,35
            6,54        	            3,31
            6,55        	            2,52
            6,56        	            3,76
            6,57        	           2,865
            6,58        	           3,425
            6,59        	            3,05
             6,6        	            2,98
            6,61        	            3,78
            6,62        	            2,55
            6,63        	           3,765
            6,64        	           3,005
            6,65        	             3,4
            6,66        	           3,275
            6,67        	           3,145
            6,68        	           3,495
            6,69        	           3,295
             6,7        	           3,285
            6,71        	            3,01
            6,72        	            4,25
            6,73        	            3,34
            6,74        	            3,77
            6,75        	           3,465
            6,76        	            3,61
            6,77        	            3,94
            6,78        	           3,085
            6,79        	           3,925
             6,8        	           3,425
            6,81        	            3,57
            6,82        	            3,96
            6,83        	            2,97
            6,84        	            4,25
            6,85        	            3,83
            6,86        	           3,005
            6,87        	           3,805
            6,88        	            4,43
            6,89        	            3,86
             6,9        	           3,675
            6,91        	           3,305
            6,92        	           4,565
            6,93        	           4,075
            6,94        	            3,23
            6,95        	           4,375
            6,96        	           3,835
            6,97        	           3,425
            6,98        	            3,93
            6,99        	            4,22
               7        	            4,74
            7,01        	            3,96
            7,02        	           4,225
            7,03        	           3,355
            7,04        	           4,555
            7,05        	            4,23
            7,06        	            3,18
            7,07        	           3,685
            7,08        	            3,46
            7,09        	             3,2
             7,1        	            3,96
            7,11        	           2,795
            7,12        	           3,435
            7,13        	           3,475
            7,14        	           2,315
            7,15        	            3,01
            7,16        	           2,675
            7,17        	             2,9
            7,18        	            2,52
            7,19        	            2,59
             7,2        	            2,67
            7,21        	            2,67
            7,22        	            2,94
            7,23        	           2,545
            7,24        	            2,86
            7,25        	            1,71
            7,26        	           1,745
            7,27        	           2,435
            7,28        	           1,785
            7,29        	           2,775
             7,3        	           2,145
            7,31        	             2,4
            7,32        	           2,955
            7,33        	             1,3
            7,34        	            2,45
            7,35        	           1,705
            7,36        	           2,425
            7,37        	            2,19
            7,38        	           2,395
            7,39        	            2,06
             7,4        	           1,215
            7,41        	           2,455
            7,42        	           1,245
            7,43        	            1,35
            7,44        	             2,2
            7,45        	           1,685
            7,46        	            1,59
            7,47        	            1,14
            7,48        	           1,375
            7,49        	           1,775
             7,5        	            1,41
            7,51        	            1,04
            7,52        	           2,005
            7,53        	            1,89
            7,54        	           2,195
            7,55        	           1,825
            7,56        	            0,98
            7,57        	           1,365
            7,58        	           1,805
            7,59        	            1,79
             7,6        	            1,65
            7,61        	            1,08
            7,62        	             2,2
            7,63        	           1,775
            7,64        	           1,385
            7,65        	           1,815
            7,66        	           0,855
            7,67        	           2,185
            7,68        	            1,42
            7,69        	           0,925
             7,7        	           2,165
            7,71        	            1,27
            7,72        	            2,09
            7,73        	            2,14
            7,74        	            1,48
            7,75        	           0,945
            7,76        	            2,02
            7,77        	           0,975
            7,78        	           2,215
            7,79        	           0,965
             7,8        	           1,445
            7,81        	           1,645
            7,82        	           1,335
            7,83        	            1,77
            7,84        	           1,405
            7,85        	            1,79
            7,86        	            1,61
            7,87        	           1,665
            7,88        	            1,48
            7,89        	            2,15
             7,9        	            1,48
            7,91        	           2,185
            7,92        	            1,69
            7,93        	           1,575
            7,94        	           1,105
            7,95        	            1,44
            7,96        	            1,67
            7,97        	           2,235
            7,98        	            1,74
            7,99        	           0,945
               8        	           1,755
            8,01        	           2,215
            8,02        	            2,18
            8,03        	            2,09
            8,04        	            1,41
            8,05        	            2,12
            8,06        	            1,07
            8,07        	            1,54
            8,08        	            0,96
            8,09        	             2,1
             8,1        	            1,63
            8,11        	           2,175
            8,12        	             1,8
            8,13        	           2,345
            8,14        	           2,165
            8,15        	            1,99
            8,16        	           2,065
            8,17        	           2,265
            8,18        	           2,285
            8,19        	            1,92
             8,2        	            1,38
            8,21        	           2,575
            8,22        	           2,355
            8,23        	            1,76
            8,24        	           2,405
            8,25        	           2,575
            8,26        	            2,24
            8,27        	            3,03
            8,28        	           2,405
            8,29        	           2,665
             8,3        	            2,44
            8,31        	            2,49
            8,32        	            1,98
            8,33        	            3,13
            8,34        	            2,94
            8,35        	            2,99
            8,36        	           2,295
            8,37        	            1,88
            8,38        	           2,775
            8,39        	            1,99
             8,4        	           3,105
            8,41        	             3,3
            8,42        	           2,465
            8,43        	             2,8
            8,44        	           3,125
            8,45        	            2,95
            8,46        	            2,83
            8,47        	            3,31
            8,48        	           3,115
            8,49        	            3,18
             8,5        	           3,615
            8,51        	           2,395
            8,52        	           2,745
            8,53        	            3,33
            8,54        	           3,145
            8,55        	            3,76
            8,56        	           3,465
            8,57        	            3,74
            8,58        	           3,635
            8,59        	           4,075
             8,6        	           3,955
            8,61        	           2,905
            8,62        	           2,665
            8,63        	            4,07
            8,64        	           3,685
            8,65        	            3,15
            8,66        	            3,76
            8,67        	           2,975
            8,68        	           3,765
            8,69        	            3,26
             8,7        	            3,48
            8,71        	           4,415
            8,72        	            3,78
            8,73        	            3,55
            8,74        	           3,415
            8,75        	           3,765
            8,76        	           3,575
            8,77        	               4
            8,78        	           4,015
            8,79        	            3,48
             8,8        	           3,885
            8,81        	            3,56
            8,82        	            4,28
            8,83        	            3,84
            8,84        	           3,845
            8,85        	            3,69
            8,86        	            4,21
            8,87        	           3,715
            8,88        	            4,21
            8,89        	           3,715
             8,9        	           4,145
            8,91        	           3,805
            8,92        	            4,11
            8,93        	           3,715
            8,94        	            3,97
            8,95        	            3,82
            8,96        	            4,11
            8,97        	            3,71
            8,98        	           4,275
            8,99        	           3,745
               9        	            4,15
            9,01        	             3,7
            9,02        	            4,21
            9,03        	            3,72
            9,04        	            3,96
            9,05        	           3,755
            9,06        	            4,09
            9,07        	            4,11
            9,08        	             3,8
            9,09        	            4,24
             9,1        	            3,67
            9,11        	            3,96
            9,12        	            3,44
            9,13        	            3,72
            9,14        	           3,795
            9,15        	           4,165
            9,16        	           3,835
            9,17        	           3,725
            9,18        	            4,37
            9,19        	            3,75
             9,2        	           3,335
            9,21        	           3,865
            9,22        	            4,57
            9,23        	             4,2
            9,24        	            3,71
            9,25        	           4,225
            9,26        	            3,52
            9,27        	            4,41
            9,28        	           3,655
            9,29        	            3,94
             9,3        	           3,735
            9,31        	           3,265
            9,32        	            4,52
            9,33        	            3,27
            9,34        	           4,175
            9,35        	            3,81
            9,36        	           4,255
            9,37        	            3,92
            9,38        	           3,335
            9,39        	            4,27
             9,4        	           3,735
            9,41        	            3,96
            9,42        	             4,2
            9,43        	            3,16
            9,44        	            4,08
            9,45        	             3,8
            9,46        	           3,625
            9,47        	            3,99
            9,48        	           3,795
            9,49        	            3,66
             9,5        	             3,9
            9,51        	            3,04
            9,52        	            3,39
            9,53        	            2,79
            9,54        	           3,165
            9,55        	            2,89
            9,56        	            2,79
            9,57        	            3,58
            9,58        	           2,975
            9,59        	             3,8
             9,6        	           2,655
            9,61        	            3,88
            9,62        	            2,71
            9,63        	            2,66
            9,64        	           2,945
            9,65        	           2,225
            9,66        	            3,22
            9,67        	           2,835
            9,68        	            2,65
            9,69        	           2,955
             9,7        	           2,635
            9,71        	            2,98
            9,72        	            2,53
            9,73        	           3,395
            9,74        	            2,11
            9,75        	           3,255
            9,76        	            2,54
            9,77        	            2,84
            9,78        	            2,62
            9,79        	            2,69
             9,8        	               3
            9,81        	            2,11
            9,82        	           2,895
            9,83        	           1,825
            9,84        	            2,42
            9,85        	           2,135
            9,86        	            2,35
            9,87        	           2,525
            9,88        	            2,07
            9,89        	           2,605
             9,9        	            2,02
            9,91        	           2,445
            9,92        	            2,49
            9,93        	             2,4
            9,94        	             1,7
            9,95        	            2,05
            9,96        	           2,905
            9,97        	            2,16
            9,98        	            2,21
            9,99        	            2,42
              10        	            1,47
